date,call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,tfreq,sn,smode,ssrc,pthlen,latcen,loncen
2018-12-15 14:50:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 15:00:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 15:10:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 15:20:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 15:30:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 15:40:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 15:50:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 16:00:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 16:30:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 16:40:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 16:50:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 17:00:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 17:10:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 17:20:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 17:30:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 17:40:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 17:50:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 18:00:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 18:30:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 18:40:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 18:50:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 19:00:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 19:10:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 19:20:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 19:30:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 19:40:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 19:50:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 20:00:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 20:50:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 21:00:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 21:10:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 21:20:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 21:30:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
2018-12-15 21:40:00,WM5TS,30.1042,-92.0417,W3YQ,38.8958,-79.7917,14.0,,Raytrace,iri2016,1486,34.65283808235352,-86.24153521737469
