date,call_sign_tx,txlat,txlon,call_sign_rx,rxlat,rxlon,tfreq,sn,smode,ssrc,pthlen,latcen,loncen
2018-12-15 14:40:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 14:50:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 15:00:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 15:10:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 15:20:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 15:30:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 15:40:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 15:50:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 16:30:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 16:40:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 16:50:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 17:00:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 17:10:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 17:20:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 17:30:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 17:40:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 17:50:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 18:00:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 18:30:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 18:40:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 18:50:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 19:00:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 19:10:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 19:20:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 19:30:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 19:40:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 19:50:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 20:00:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 20:40:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 20:50:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 21:00:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 21:10:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 21:20:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 21:30:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
2018-12-15 21:40:00,K5DC,32.9646,-97.6792,W2CW,35.5,-79.0,14.0,,Raytrace,iri2016,1737,34.58869505694534,-88.48148685871325
